Country,Product CN Code,2026,2027,2028
India,721914,7.139,7.788,8.437
India,721921,7.139,7.788,8.437
India,721922,7.139,7.788,8.437
India,72192300,7.139,7.788,8.437
India,72192400,7.139,7.788,8.437
India,72193100,7.15,7.8,8.45
India,721932,7.15,7.8,8.45
India,721933,7.15,7.8,8.45
India,721934,7.15,7.8,8.45
India,721935,7.15,7.8,8.45
India,721990,7.15,7.8,8.45
,721990,,,
India,72201100,7.139,7.788,8.437
India,72201200,7.139,7.788,8.437
India,722020,7.15,7.8,8.45
India,722090,7.15,7.8,8.45
India,7221,7.128,7.776,8.424
,7221,,,
India,722211,7.128,7.776,8.424
India,722219,7.128,7.776,8.424
India,722220,7.128,7.776,8.424
India,722230,7.183,7.836,8.489
India,722240,7.128,7.776,8.424
,722240,,,
India,722300,7.128,7.776,8.424
,722300,,,
India,722410,8.085,8.82,9.555
India,72249002,8.052,8.784,9.516
India,72249003,8.052,8.784,9.516
India,72249005,8.052,8.784,9.516
India,72249007,8.052,8.784,9.516
India,72249014,8.052,8.784,9.516
India,72249018,8.085,8.82,9.555
India,72249031,8.052,8.784,9.516
India,72249038,8.052,8.784,9.516
India,72249090,8.085,8.82,9.555
,72249090,,,
India,72251100,9.438,10.296,11.154
India,72251910,8.052,8.784,9.516
India,72251990,8.052,8.784,9.516
India,722530,8.052,8.784,9.516
India,722540,8.052,8.784,9.516
India,722550,8.052,8.784,9.516
India,72259100,8.052,8.784,9.516
India,72259200,8.052,8.784,9.516
India,72259900,8.052,8.784,9.516
,72259900,,,
India,72261100,9.438,10.296,11.154
India,72261910,8.052,8.784,9.516
India,72261980,8.052,8.784,9.516
India,72262000,8.052,8.784,9.516
India,722691,8.052,8.784,9.516
India,72269200,8.052,8.784,9.516
India,722699,8.052,8.784,9.516
India,7227,8.03,8.76,9.49
,7227,,,
India,72281020,8.03,8.76,9.49
India,72281050,8.085,8.82,9.555
India,72281090,8.03,8.76,9.49
India,722820,8.03,8.76,9.49
India,722830,8.03,8.76,9.49
India,722840,8.085,8.82,9.555
India,722850,8.03,8.76,9.49
India,722860,8.03,8.76,9.49
India,722870,8.03,8.76,9.49
India,72288000,8.03,8.76,9.49
India,7229,8.03,8.76,9.49
India,7301,4.73,5.16,5.59
India,7302,5.995,6.54,7.085
,7302,,,
India,730300,3.124,3.408,3.692
,730300,,,
India,73041100,7.139,7.788,8.437
India,730419,4.752,5.184,5.616
India,73042200,7.139,7.788,8.437
India,73042300,4.752,5.184,5.616
India,73042400,7.139,7.788,8.437
India,730429,4.752,5.184,5.616
India,730431,4.752,5.184,5.616
India,730439,4.752,5.184,5.616
India,73044100,7.139,7.788,8.437
India,730449,7.139,7.788,8.437
India,730451,4.752,5.184,5.616
India,730459,4.752,5.184,5.616
India,73049000,4.752,5.184,5.616
India,7305,4.752,5.184,5.616
,7305,,,
India,73061100,7.15,7.8,8.45
India,73061900,4.752,5.184,5.616
India,73062100,7.15,7.8,8.45
India,73062900,4.752,5.184,5.616
India,73063012,4.752,5.184,5.616
India,73063018,4.752,5.184,5.616
India,73063041,4.752,5.184,5.616
India,73063049,4.752,5.184,5.616
India,73063072,4.752,5.184,5.616
India,73063077,4.752,5.184,5.616
India,73063080,4.752,5.184,5.616
India,73064020,7.15,7.8,8.45
India,73064080,7.139,7.788,8.437
India,73065021,4.763,5.196,5.629
India,73065029,4.752,5.184,5.616
India,73065080,4.763,5.196,5.629
India,73066110,7.15,7.8,8.45
India,73066192,4.752,5.184,5.616
India,73066199,4.752,5.184,5.616
India,73066910,7.15,7.8,8.45
India,73066990,4.752,5.184,5.616
India,73069000,4.752,5.184,5.616
,73069000,,,
India,730711,4.245,4.631,5.017
India,73071910,4.245,4.631,5.017
India,73071990,4.752,5.184,5.616
India,73072100,5.291,5.772,6.253
India,730722,5.291,5.772,6.253
India,730723,5.291,5.772,6.253
India,730729,5.291,5.772,6.253
India,73079100,4.708,5.136,5.564
India,730792,4.708,5.136,5.564
India,730793,4.708,5.136,5.564
India,730799,4.708,5.136,5.564
India,7308,6.523,7.116,7.709
India,7309,7.315,7.98,8.645
India,7310,4.741,5.172,5.603
,7310,,,
India,731100,7.304,7.968,8.632
,731100,,,
India,73181100,4.697,5.124,5.551
India,73181210,6.347,6.924,7.501
India,73181290,4.697,5.124,5.551
India,73181300,4.697,5.124,5.551
India,73181410,6.347,6.924,7.501
India,73181491,4.697,5.124,5.551
India,73181499,4.697,5.124,5.551
India,731815,6.292,6.864,7.436
India,731816,5.654,6.168,6.682
India,73181900,4.697,5.124,5.551
India,73182100,4.697,5.124,5.551
India,73182200,5.654,6.168,6.682
India,73182300,4.708,5.136,5.564
India,73182400,4.697,5.124,5.551
India,73182900,4.697,5.124,5.551
,73182900,,,
India,73261100,5.401,5.892,6.383
India,732619,5.401,5.892,6.383
India,73262000,5.401,5.892,6.383
India,73269030,5.401,5.892,6.383
India,73269040,5.401,5.892,6.383
India,73269050,5.401,5.892,6.383
India,73269060,5.401,5.892,6.383
India,73269092,5.401,5.892,6.383
India,73269094,5.401,5.892,6.383
India,73269096,5.401,5.892,6.383
India,73269098,5.401,5.892,6.383
Indonesia,28080000,2.151,2.151,2.151
Indonesia,28141000,2.303,2.303,2.303
Indonesia,28142000,0.687,0.687,0.687
Indonesia,28342100,1.879,1.879,1.879
Indonesia,3102,,,
Indonesia,31021012,0.525,0.525,0.525
Indonesia,31021015,0.838,0.838,0.838
Indonesia,31021019,1.596,1.596,1.596
Indonesia,31021090,1.555,1.555,1.555
Indonesia,31022100,0.747,0.747,0.747
Indonesia,31022900,1.343,1.343,1.343
Indonesia,31023010,1.454,1.454,1.454
Indonesia,31023090,2.242,2.242,2.242
Indonesia,31024010,1.939,1.939,1.939
Indonesia,31024090,1.939,1.939,1.939
Indonesia,31025000,3.363,3.363,3.363
Indonesia,31026000,1.889,1.889,1.889
Indonesia,31028000,1.505,1.505,1.505
Indonesia,31029000,1.626,1.626,1.626
Indonesia,3105,,,
Indonesia,31051000,0.838,0.838,0.838
Indonesia,31052010,1.05,1.05,1.05
Indonesia,31052090,0.727,0.727,0.727
Indonesia,31053000,0.586,0.586,0.586
Indonesia,31054000,0.394,0.394,0.394
Indonesia,31055100,1.414,1.414,1.414
Indonesia,31055900,0.717,0.717,0.717
Indonesia,31059020,1.293,1.293,1.293
Indonesia,31059080,0.687,0.687,0.687
Indonesia,7601,1.87,2.04,2.21
Indonesia,7603,2.013,2.196,2.379
Indonesia,76041010,2.266,2.472,2.678
Indonesia,76041090,2.277,2.484,2.691
Indonesia,76042100,2.277,2.484,2.691
Indonesia,76042910,2.266,2.472,2.678
Indonesia,76042990,2.277,2.484,2.691
Indonesia,7605,2.266,2.472,2.678
Indonesia,7606,2.761,3.012,3.263
Indonesia,7607,2.761,3.012,3.263
Indonesia,7608,2.277,2.484,2.691
Indonesia,76090000,2.277,2.484,2.691
Indonesia,76101000,2.277,2.484,2.691
Indonesia,761090,2.277,2.484,2.691
Indonesia,76109010,2.277,2.484,2.691
Indonesia,76109090,2.277,2.484,2.691
Indonesia,76110000,2.761,3.012,3.263
Indonesia,7612,2.761,3.012,3.263
Indonesia,76130000,2.761,3.012,3.263
Indonesia,7614,2.266,2.472,2.678
Indonesia,76161000,2.761,3.012,3.263
Indonesia,76169100,2.761,3.012,3.263
Indonesia,76169910,2.013,2.196,2.379
Indonesia,76169990,2.761,3.012,3.263
Indonesia,28041000,11.902,12.984,14.066
Indonesia,26011200,,,
Indonesia,7201,8.712,9.504,10.296
Indonesia,720211,1.859,2.028,2.197
Indonesia,720219,,,
Indonesia,720241,,,
Indonesia,720249,,,
Indonesia,72026000,6.765,7.38,7.995
Indonesia,7203,,,
Indonesia,7205,8.69,9.48,10.27
,7205,,,
Indonesia,72061000,9.031,9.852,10.673
Indonesia,72069000,9.031,9.852,10.673
,72069000,,,
Indonesia,72071111,9.053,9.876,10.699
Indonesia,72071114,9.053,9.876,10.699
Indonesia,72071116,9.053,9.876,10.699
Indonesia,72071190,9.031,9.852,10.673
Indonesia,72071210,9.053,9.876,10.699
Indonesia,72071290,9.031,9.852,10.673
Indonesia,72071912,9.053,9.876,10.699
Indonesia,72071919,9.031,9.852,10.673
Indonesia,72071980,9.053,9.876,10.699
Indonesia,72072011,9.053,9.876,10.699
Indonesia,72072015,9.053,9.876,10.699
Indonesia,72072017,9.053,9.876,10.699
Indonesia,72072019,9.031,9.852,10.673
Indonesia,72072032,9.053,9.876,10.699
Indonesia,72072039,9.031,9.852,10.673
Indonesia,72072052,9.053,9.876,10.699
Indonesia,72072059,9.031,9.852,10.673
Indonesia,72072080,9.053,9.876,10.699
Indonesia,7208,9.053,9.876,10.699
Indonesia,7209,9.075,9.9,10.725
Indonesia,7210,9.075,9.9,10.725
,7210,,,
Indonesia,72111300,9.053,9.876,10.699
Indonesia,72111400,9.053,9.876,10.699
Indonesia,72111900,9.053,9.876,10.699
Indonesia,721123,9.075,9.9,10.725
Indonesia,72112900,9.075,9.9,10.725
Indonesia,721190,9.075,9.9,10.725
Indonesia,7212,9.075,9.9,10.725
Indonesia,7213,9.053,9.876,10.699
,7213,,,
Indonesia,72141000,9.031,9.852,10.673
Indonesia,72142000,9.053,9.876,10.699
Indonesia,72143000,9.053,9.876,10.699
Indonesia,721491,9.053,9.876,10.699
Indonesia,721499,9.053,9.876,10.699
Indonesia,7215,9.053,9.876,10.699
Indonesia,7216,9.053,9.876,10.699
,7216,,,
Indonesia,721710,9.053,9.876,10.699
Indonesia,721720,9.053,9.876,10.699
Indonesia,721730,9.053,9.876,10.699
Indonesia,721790,9.053,9.876,10.699
,721790,,,
Indonesia,72181000,9.493,10.356,11.219
Indonesia,721891,9.537,10.404,11.271
Indonesia,72189911,9.537,10.404,11.271
Indonesia,72189919,9.493,10.356,11.219
Indonesia,72189920,9.537,10.404,11.271
Indonesia,72189980,9.493,10.356,11.219
,72189980,,,
Indonesia,72191100,9.537,10.404,11.271
Indonesia,721912,9.537,10.404,11.271
Indonesia,721913,9.537,10.404,11.271
Indonesia,721914,9.537,10.404,11.271
Indonesia,721921,9.537,10.404,11.271
Indonesia,721922,9.537,10.404,11.271
Indonesia,72192300,9.537,10.404,11.271
Indonesia,72192400,9.537,10.404,11.271
Indonesia,72193100,9.559,10.428,11.297
Indonesia,721932,9.559,10.428,11.297
Indonesia,721933,9.559,10.428,11.297
Indonesia,721934,9.559,10.428,11.297
Indonesia,721935,9.559,10.428,11.297
Indonesia,721990,9.559,10.428,11.297
,721990,,,
Indonesia,72201100,9.537,10.404,11.271
Indonesia,72201200,9.537,10.404,11.271
Indonesia,722020,9.559,10.428,11.297
Indonesia,722090,9.559,10.428,11.297
Indonesia,7221,9.559,10.428,11.297
,7221,,,
Indonesia,722211,9.559,10.428,11.297
Indonesia,722219,9.559,10.428,11.297
Indonesia,722220,9.559,10.428,11.297
Indonesia,722230,9.493,10.356,11.219
Indonesia,722240,9.559,10.428,11.297
,722240,,,
Indonesia,722300,9.559,10.428,11.297
,722300,,,
Indonesia,722410,10.956,11.952,12.948
Indonesia,72249002,11.0,12.0,13.0
Indonesia,72249003,11.0,12.0,13.0
Indonesia,72249005,11.0,12.0,13.0
Indonesia,72249007,11.0,12.0,13.0
Indonesia,72249014,11.0,12.0,13.0
Indonesia,72249018,10.956,11.952,12.948
Indonesia,72249031,11.0,12.0,13.0
Indonesia,72249038,11.0,12.0,13.0
Indonesia,72249090,10.956,11.952,12.948
,72249090,,,
Indonesia,72251100,14.564,15.888,17.212
Indonesia,72251910,11.0,12.0,13.0
Indonesia,72251990,11.022,12.024,13.026
Indonesia,722530,11.0,12.0,13.0
Indonesia,722540,11.0,12.0,13.0
Indonesia,722550,11.022,12.024,13.026
Indonesia,72259100,11.022,12.024,13.026
Indonesia,72259200,11.022,12.024,13.026
Indonesia,72259900,11.022,12.024,13.026
,72259900,,,
Indonesia,72261100,14.564,15.888,17.212
Indonesia,72261910,11.0,12.0,13.0
Indonesia,72261980,11.022,12.024,13.026
Indonesia,72262000,11.0,12.0,13.0
Indonesia,722691,11.0,12.0,13.0
Indonesia,72269200,11.022,12.024,13.026
Indonesia,722699,11.022,12.024,13.026
Indonesia,7227,11.022,12.024,13.026
,7227,,,
Indonesia,72281020,11.022,12.024,13.026
Indonesia,72281050,10.956,11.952,12.948
Indonesia,72281090,11.022,12.024,13.026
Indonesia,722820,11.022,12.024,13.026
Indonesia,722830,11.022,12.024,13.026
Indonesia,722840,10.956,11.952,12.948
Indonesia,722850,11.022,12.024,13.026
Indonesia,722860,11.022,12.024,13.026
Indonesia,722870,11.022,12.024,13.026
Indonesia,72288000,11.022,12.024,13.026
Indonesia,7229,11.022,12.024,13.026
Indonesia,7301,9.075,9.9,10.725
Indonesia,7302,9.031,9.852,10.673
,7302,,,
Indonesia,730300,8.679,9.468,10.257
Indonesia,7304,,,
Indonesia,73041100,9.493,10.356,11.219
Indonesia,730419,9.031,9.852,10.673
Indonesia,73042200,9.493,10.356,11.219
Indonesia,73042300,9.031,9.852,10.673
Indonesia,73042400,9.493,10.356,11.219
Indonesia,730429,9.031,9.852,10.673
Indonesia,730431,9.031,9.852,10.673
Indonesia,730439,9.031,9.852,10.673
Indonesia,73044100,9.493,10.356,11.219
Indonesia,730449,9.493,10.356,11.219
Indonesia,730451,8.646,9.432,10.218
Indonesia,730459,8.646,9.432,10.218
Indonesia,73049000,9.031,9.852,10.673
Indonesia,7305,9.075,9.9,10.725
,7305,,,
Indonesia,73061100,9.559,10.428,11.297
Indonesia,73061900,9.075,9.9,10.725
Indonesia,73062100,9.559,10.428,11.297
Indonesia,73062900,9.075,9.9,10.725
Indonesia,73063012,9.075,9.9,10.725
Indonesia,73063018,9.053,9.876,10.699
Indonesia,73063041,9.075,9.9,10.725
Indonesia,73063049,9.075,9.9,10.725
Indonesia,73063072,9.075,9.9,10.725
Indonesia,73063077,9.075,9.9,10.725
Indonesia,73063080,9.075,9.9,10.725
Indonesia,73064020,9.559,10.428,11.297
Indonesia,73064080,9.537,10.404,11.271
Indonesia,73065021,8.756,9.552,10.348
Indonesia,73065029,8.734,9.528,10.322
Indonesia,73065080,8.756,9.552,10.348
Indonesia,73066110,9.559,10.428,11.297
Indonesia,73066192,9.075,9.9,10.725
Indonesia,73066199,9.075,9.9,10.725
Indonesia,73066910,9.559,10.428,11.297
Indonesia,73066990,9.075,9.9,10.725
Indonesia,73069000,9.075,9.9,10.725
,73069000,,,
Indonesia,730711,8.679,9.468,10.257
Indonesia,73071910,8.679,9.468,10.257
Indonesia,73071990,9.031,9.852,10.673
Indonesia,73072100,8.734,9.528,10.322
Indonesia,730722,8.734,9.528,10.322
Indonesia,730723,8.734,9.528,10.322
Indonesia,730729,8.734,9.528,10.322
Indonesia,73079100,9.031,9.852,10.673
Indonesia,730792,9.031,9.852,10.673
Indonesia,730793,9.031,9.852,10.673
Indonesia,730799,9.031,9.852,10.673
Indonesia,7308,9.075,9.9,10.725
Indonesia,7309,11.011,12.012,13.013
Indonesia,7310,9.075,9.9,10.725
,7310,,,
Indonesia,731100,10.978,11.976,12.974
,731100,,,
Indonesia,73181100,9.053,9.876,10.699
Indonesia,73181210,9.515,10.38,11.245
Indonesia,73181290,9.053,9.876,10.699
Indonesia,73181300,9.053,9.876,10.699
Indonesia,73181410,9.515,10.38,11.245
Indonesia,73181491,9.053,9.876,10.699
Indonesia,73181499,9.053,9.876,10.699
Indonesia,731815,9.053,9.876,10.699
Indonesia,731816,9.394,10.248,11.102
Indonesia,73181900,9.053,9.876,10.699
Indonesia,73182100,9.053,9.876,10.699
Indonesia,73182200,9.394,10.248,11.102
Indonesia,73182300,9.053,9.876,10.699
Indonesia,73182400,9.053,9.876,10.699
Indonesia,73182900,9.053,9.876,10.699
,73182900,,,
Indonesia,73261100,9.031,9.852,10.673
Indonesia,732619,9.031,9.852,10.673
Indonesia,73262000,9.053,9.876,10.699
Indonesia,73269030,9.053,9.876,10.699
Indonesia,73269040,9.053,9.876,10.699
Indonesia,73269050,9.053,9.876,10.699
Indonesia,73269060,9.053,9.876,10.699
Indonesia,73269092,9.031,9.852,10.673
Indonesia,73269094,9.031,9.852,10.673
Indonesia,73269096,9.031,9.852,10.673
Indonesia,73269098,9.075,9.9,10.725
Iran,25070080,,,
Iran,25231000,1.518,1.656,1.794
Iran,25231000,,,
Iran,25232100,1.606,1.752,1.898
Iran,25232900,,,
Iran,25239000,1.683,1.836,1.989
Iran,25239000,,,
Iran,25233000,,,
Iran,28080000,2.515,2.515,2.515
Iran,28141000,2.101,2.101,2.101
Iran,28142000,0.626,0.626,0.626
Iran,28342100,2.06,2.06,2.06
Iran,3102,,,
Iran,31021012,0.485,0.485,0.485
Iran,31021015,0.788,0.788,0.788
Iran,31021019,1.465,1.465,1.465
Iran,31021090,1.434,1.434,1.434
Iran,31022100,0.667,0.667,0.667
Iran,31022900,1.384,1.384,1.384
Iran,31023010,1.586,1.586,1.586
Iran,31023090,2.434,2.434,2.434
Iran,31024010,2.101,2.101,2.101
Iran,31024090,2.101,2.101,2.101
Iran,31025000,3.919,3.919,3.919
Iran,31026000,2.05,2.05,2.05
Iran,31028000,1.555,1.555,1.555
Iran,31029000,1.616,1.616,1.616
Iran,3105,,,
Iran,31051000,0.828,0.828,0.828
Iran,31052010,1.081,1.081,1.081
Iran,31052090,0.737,0.737,0.737
Iran,31053000,0.525,0.525,0.525
Iran,31054000,0.343,0.343,0.343
Iran,31055100,1.475,1.475,1.475
Iran,31055900,0.646,0.646,0.646
Iran,31059020,1.394,1.394,1.394
Iran,31059080,0.727,0.727,0.727
Iran,7601,1.87,2.04,2.21
Iran,7603,1.991,2.172,2.353
Iran,76041010,2.233,2.436,2.639
Iran,76041090,2.255,2.46,2.665
Iran,76042100,2.255,2.46,2.665
Iran,76042910,2.233,2.436,2.639
Iran,76042990,2.255,2.46,2.665
Iran,7605,2.233,2.436,2.639
Iran,7606,2.739,2.988,3.237
Iran,7607,2.739,2.988,3.237
Iran,7608,2.255,2.46,2.665
Iran,76090000,2.255,2.46,2.665
Iran,76101000,2.255,2.46,2.665
Iran,761090,2.255,2.46,2.665
Iran,76109010,2.255,2.46,2.665
Iran,76109090,2.255,2.46,2.665
Iran,76110000,2.739,2.988,3.237
Iran,7612,2.739,2.988,3.237
Iran,76130000,2.739,2.988,3.237
Iran,7614,2.233,2.436,2.639
Iran,76161000,2.739,2.988,3.237
Iran,76169100,2.739,2.988,3.237
Iran,76169910,1.991,2.172,2.353
Iran,76169990,2.739,2.988,3.237
Iran,28041000,15.433,16.836,18.239
Iran,26011200,,,
Iran,7201,2.046,2.232,2.418
Iran,720211,1.859,2.028,2.197
Iran,720219,,,
Iran,720241,2.585,2.82,3.055
Iran,720249,,,
Iran,72026000,,,
Iran,7203,,,
Iran,7205,2.057,2.244,2.431
,7205,,,
Iran,72061000,2.134,2.328,2.522
Iran,72069000,2.134,2.328,2.522
,72069000,,,
Iran,72071111,2.134,2.328,2.522
Iran,72071980,2.134,2.328,2.522
Iran,72072011,2.134,2.328,2.522
Iran,72072015,2.134,2.328,2.522
Iran,72072017,2.134,2.328,2.522
Iran,72072019,2.134,2.328,2.522
Iran,72072032,2.134,2.328,2.522
Iran,72072039,2.134,2.328,2.522
Iran,72072052,2.134,2.328,2.522
Iran,72072059,2.134,2.328,2.522
Iran,72072080,2.134,2.328,2.522
Iran,7208,2.134,2.328,2.522
Iran,7209,2.134,2.328,2.522
Iran,7210,2.134,2.328,2.522
,7210,,,
Iran,72111300,2.134,2.328,2.522
Iran,72111400,2.134,2.328,2.522
Iran,72111900,2.134,2.328,2.522
Iran,721123,2.134,2.328,2.522
Iran,72112900,2.134,2.328,2.522
Iran,721190,2.134,2.328,2.522
Iran,7212,2.134,2.328,2.522
Iran,7213,2.134,2.328,2.522
,7213,,,
Iran,72141000,2.134,2.328,2.522
Iran,72142000,2.134,2.328,2.522
Iran,72143000,2.134,2.328,2.522
Iran,721491,2.134,2.328,2.522
Iran,721499,2.134,2.328,2.522
Iran,7215,2.134,2.328,2.522
Iran,7216,2.134,2.328,2.522
,7216,,,
Iran,721710,2.134,2.328,2.522
Iran,721720,2.134,2.328,2.522
Iran,721730,2.134,2.328,2.522
Iran,721790,2.134,2.328,2.522
,721790,,,
Iran,72181000,3.52,3.84,4.16
Iran,721891,3.52,3.84,4.16
Iran,72189911,3.52,3.84,4.16
Iran,72189919,3.52,3.84,4.16
Iran,72189920,3.52,3.84,4.16
Iran,72189980,3.52,3.84,4.16
,72189980,,,
Iran,72191100,3.52,3.84,4.16
Iran,721912,3.52,3.84,4.16
Iran,721913,3.52,3.84,4.16
Iran,721914,3.52,3.84,4.16
Iran,721921,3.52,3.84,4.16
Iran,721922,3.52,3.84,4.16
Iran,72192300,3.52,3.84,4.16
Iran,72192400,3.52,3.84,4.16
Iran,72193100,3.52,3.84,4.16
Iran,721932,3.52,3.84,4.16
Iran,721933,3.52,3.84,4.16
Iran,721934,3.52,3.84,4.16
Iran,721935,3.52,3.84,4.16
Iran,721990,3.52,3.84,4.16
,721990,,,
Iran,72201100,3.52,3.84,4.16
Iran,72201200,3.52,3.84,4.16
Iran,722020,3.52,3.84,4.16
Iran,722090,3.52,3.84,4.16
Iran,7221,3.52,3.84,4.16
,7221,,,
Iran,722211,3.52,3.84,4.16
Iran,722219,3.52,3.84,4.16
Iran,722220,3.52,3.84,4.16
Iran,722230,3.52,3.84,4.16
Iran,722240,3.52,3.84,4.16
,722240,,,
Iran,722300,3.52,3.84,4.16
,722300,,,
Iran,722410,3.3,3.6,3.9
Iran,72249002,3.3,3.6,3.9
Iran,72249003,3.3,3.6,3.9
Iran,72249005,3.3,3.6,3.9
Iran,72249007,3.3,3.6,3.9
Iran,72249014,3.3,3.6,3.9
Iran,72249018,3.3,3.6,3.9
Iran,72249031,3.3,3.6,3.9
Iran,72249038,3.3,3.6,3.9
Iran,72249090,3.3,3.6,3.9
,72249090,,,
Iran,72251100,4.378,4.776,5.174
Iran,72251910,3.3,3.6,3.9
Iran,72251990,3.3,3.6,3.9
Iran,722530,3.3,3.6,3.9
Iran,722540,3.3,3.6,3.9
Iran,722550,3.3,3.6,3.9
Iran,72259100,3.3,3.6,3.9
Iran,72259200,3.3,3.6,3.9
Iran,72259900,3.3,3.6,3.9
,72259900,,,
Iran,72261100,4.378,4.776,5.174
Iran,72261910,3.3,3.6,3.9
Iran,72261980,3.3,3.6,3.9
Iran,72262000,3.3,3.6,3.9
Iran,722691,3.3,3.6,3.9
Iran,72269200,3.3,3.6,3.9
Iran,722699,3.3,3.6,3.9
Iran,7227,3.3,3.6,3.9
,7227,,,
Iran,72281020,3.3,3.6,3.9
Iran,72281050,3.3,3.6,3.9
Iran,72281090,3.3,3.6,3.9
Iran,722820,3.3,3.6,3.9
Iran,722830,3.3,3.6,3.9
Iran,722840,3.3,3.6,3.9
Iran,722850,3.3,3.6,3.9
Iran,722860,3.3,3.6,3.9
Iran,722870,3.3,3.6,3.9
Iran,72288000,3.3,3.6,3.9
Iran,7229,3.3,3.6,3.9
Iran,7301,2.134,2.328,2.522
Iran,7302,3.069,3.348,3.627
,7302,,,
Iran,730300,2.046,2.232,2.418
,730300,,,
Iran,73041100,3.52,3.84,4.16
Iran,730419,2.134,2.328,2.522
Iran,73042200,3.52,3.84,4.16
Iran,73042300,2.134,2.328,2.522
Iran,73042400,3.52,3.84,4.16
Iran,730429,2.134,2.328,2.522
Iran,730431,2.134,2.328,2.522
Iran,730439,2.134,2.328,2.522
Iran,73044100,3.52,3.84,4.16
Iran,730449,3.52,3.84,4.16
Iran,730451,2.09,2.28,2.47
Iran,730459,2.09,2.28,2.47
Iran,73049000,2.134,2.328,2.522
Iran,7305,2.134,2.328,2.522
,7305,,,
Iran,73061100,3.52,3.84,4.16
Iran,73061900,2.134,2.328,2.522
Iran,73062100,3.52,3.84,4.16
Iran,73062900,2.134,2.328,2.522
Iran,73063012,2.134,2.328,2.522
Iran,73063018,2.134,2.328,2.522
Iran,73063041,2.134,2.328,2.522
Iran,73063049,2.134,2.328,2.522
Iran,73063072,2.134,2.328,2.522
Iran,73063077,2.134,2.328,2.522
Iran,73063080,2.134,2.328,2.522
Iran,73064020,3.52,3.84,4.16
Iran,73064080,3.52,3.84,4.16
Iran,73065021,2.134,2.328,2.522
Iran,73065029,2.134,2.328,2.522
Iran,73065080,2.134,2.328,2.522
Iran,73066110,3.52,3.84,4.16
Iran,73066192,2.134,2.328,2.522
Iran,73066199,2.134,2.328,2.522
Iran,73066910,3.52,3.84,4.16
Iran,73066990,2.134,2.328,2.522
Iran,73069000,2.134,2.328,2.522
,73069000,,,
Iran,730711,2.046,2.232,2.418
Iran,73071910,2.046,2.232,2.418
Iran,73071990,2.134,2.328,2.522
Iran,73072100,2.145,2.34,2.535
Iran,730722,2.145,2.34,2.535
Iran,730723,2.145,2.34,2.535
Iran,730729,2.145,2.34,2.535
Iran,73079100,2.134,2.328,2.522
Iran,730792,2.134,2.328,2.522
Iran,730793,2.134,2.328,2.522
Iran,730799,2.134,2.328,2.522
Iran,7308,2.805,3.06,3.315
Iran,7309,2.805,3.06,3.315
Iran,7310,2.134,2.328,2.522
,7310,,,
Iran,731100,2.618,2.856,3.094
,731100,,,
Iran,73181100,2.134,2.328,2.522
Iran,73181210,3.52,3.84,4.16
Iran,73181290,2.134,2.328,2.522
Iran,73181300,2.134,2.328,2.522
Iran,73181410,3.52,3.84,4.16
Iran,73181491,2.134,2.328,2.522
Iran,73181499,2.134,2.328,2.522
Iran,731815,2.321,2.532,2.743
Iran,731816,2.233,2.436,2.639
Iran,73181900,2.134,2.328,2.522
Iran,73182100,2.134,2.328,2.522
Iran,73182200,2.244,2.448,2.652
Iran,73182300,2.2,2.4,2.6
Iran,73182400,2.134,2.328,2.522
Iran,73182900,2.134,2.328,2.522
,73182900,,,
Iran,73261100,2.134,2.328,2.522
Iran,732619,2.134,2.328,2.522
Iran,73262000,2.134,2.328,2.522
Iran,73269030,2.134,2.328,2.522
Iran,73269040,2.134,2.328,2.522
Iran,73269050,2.134,2.328,2.522
Iran,73269060,2.134,2.328,2.522
Iran,73269092,2.134,2.328,2.522
Iran,73269094,2.134,2.328,2.522
Iran,73269096,2.134,2.328,2.522
Iran,73269098,2.134,2.328,2.522
Iraq,25070080,,,
Iraq,25231000,,,
Iraq,25231000,1.463,1.596,1.729
Iraq,25232100,,,
Iraq,25232900,1.485,1.62,1.755
Iraq,25239000,,,
Iraq,25239000,1.419,1.548,1.677
Iraq,25233000,,,
Iraq,28080000,2.545,2.545,2.545
Iraq,28141000,2.141,2.141,2.141
